pedido_id,produto_id,quantidade,preco_unitario,subtotal
58989,66489,4,670.84,2683.36
58989,88397,4,319.17,1276.68
58989,83043,5,741.88,3709.4
58989,91654,1,995.29,995.29
39455,50092,4,750.52,3002.08
39455,6844,4,336.33,1345.32
39455,87305,3,43.43,130.29
48715,78264,2,100.57,201.14
48715,3171,4,609.79,2439.16
41271,21799,1,905.86,905.86
41271,89029,5,397.16,1985.8
81826,73442,1,417.12,417.12
31884,83307,3,285.5,856.5
31884,63918,4,486.52,1946.08
34005,10646,3,516.45,1549.35
35805,35117,3,362.24,1086.72
27269,33949,5,427.63,2138.15
27269,52601,1,468.45,468.45
27269,14977,2,881.75,1763.5
27269,16655,1,782.45,782.45
86876,16635,3,737.93,2213.79
65357,93421,5,81.09,405.45
65357,88768,5,414.44,2072.2
65357,14706,4,357.22,1428.88
65357,25982,5,991.26,4956.3
65357,76570,5,684.48,3422.4
86587,82422,2,648.23,1296.46
2851,59485,1,378.75,378.75
2851,55197,5,450.21,2251.05
2851,1703,2,469.2,938.4
2851,16635,4,737.93,2951.72
2851,4260,3,538.77,1616.31
35204,54473,5,904.86,4524.3
35204,43497,1,635.49,635.49
35204,70370,5,101.51,507.55
35204,30838,2,328.21,656.42
8658,39250,1,299.64,299.64
8658,88318,5,70.04,350.2
8658,52441,4,582.44,2329.76
8658,65060,5,422.61,2113.05
8658,6780,1,186.41,186.41
43015,93062,1,14.81,14.81
43015,20368,1,758.95,758.95
43015,91654,3,995.29,2985.87
90602,63096,2,173.89,347.78
90602,89808,1,970.56,970.56
90602,65028,5,677.62,3388.1
90602,49928,5,649.83,3249.15
90602,46112,2,739.99,1479.98
79621,17678,4,722.47,2889.88
79621,30838,5,328.21,1641.05
79621,17107,3,287.58,862.74
58360,41524,2,288.96,577.92
58360,5282,3,991.59,2974.77
58360,25393,5,669.18,3345.9
58360,47790,1,180.89,180.89
30260,26117,3,922.1,2766.3
30260,31579,3,12.65,37.95
30260,16703,4,839.54,3358.16
30260,87784,5,205.53,1027.65
73215,12484,4,266.22,1064.88
73215,75074,2,568.91,1137.82
62313,92075,4,84.56,338.24
62313,37406,1,943.33,943.33
62313,53827,4,253.77,1015.08
12660,6620,2,500.66,1001.32
12660,47824,4,84.53,338.12
12660,29288,4,466.59,1866.36
12660,89808,2,970.56,1941.12
92467,80010,5,456.07,2280.35
92467,25738,5,908.65,4543.25
92467,48654,4,747.14,2988.56
92467,47814,1,149.73,149.73
92467,5282,4,991.59,3966.36
90462,86827,4,219.55,878.2
90462,4260,1,538.77,538.77
90462,65938,2,573.5,1147.0
90462,62274,1,371.99,371.99
90462,97585,2,895.85,1791.7
57287,64881,4,231.06,924.24
57287,19405,1,642.21,642.21
68616,47173,2,478.12,956.24
68616,52441,1,582.44,582.44
52774,44419,1,293.78,293.78
52774,35117,5,362.24,1811.2
52774,98767,3,175.6,526.8
52774,9383,5,482.77,2413.85
52774,28552,5,353.45,1767.25
57465,44752,4,785.85,3143.4
26210,66135,5,803.8,4019.0
26210,26117,3,922.1,2766.3
36787,75074,3,568.91,1706.73
36787,47071,2,101.38,202.76
36787,87394,3,701.27,2103.81
60771,63459,4,872.18,3488.72
27880,60134,5,711.35,3556.75
27880,49660,2,699.66,1399.32
27880,62637,4,337.15,1348.6
11268,78264,5,100.57,502.85
21732,40989,2,160.98,321.96
21732,38074,4,316.09,1264.36
43503,68183,5,579.31,2896.55
43503,35971,3,176.01,528.03
43503,96714,1,743.96,743.96
43503,48005,4,555.96,2223.84
85806,16533,1,521.17,521.17
85806,38074,3,316.09,948.27
98169,22300,4,49.28,197.12
98169,62274,4,371.99,1487.96
98169,15556,1,148.38,148.38
98169,6780,2,186.41,372.82
98169,84559,1,986.23,986.23
79816,52779,2,463.67,927.34
79816,46126,4,85.71,342.84
80707,87920,1,744.62,744.62
80707,88331,4,858.17,3432.68
80707,82259,4,287.53,1150.12
80707,96027,4,10.91,43.64
13352,90763,4,534.03,2136.12
13352,50611,5,95.8,479.0
13352,47071,4,101.38,405.52
20811,10931,3,331.83,995.49
20811,23193,4,147.72,590.88
78240,98767,2,175.6,351.2
78240,43982,1,376.04,376.04
99652,95974,4,501.27,2005.08
99652,143,1,494.61,494.61
99652,94900,3,258.65,775.95
99652,97535,2,106.17,212.34
99652,20529,4,79.52,318.08
88282,87305,1,43.43,43.43
88282,14279,4,132.89,531.56
88282,93421,1,81.09,81.09
88282,22300,1,49.28,49.28
88282,83043,1,741.88,741.88
39141,15556,4,148.38,593.52
89159,36761,4,266.59,1066.36
89159,36327,2,57.88,115.76
89159,17678,4,722.47,2889.88
26839,38301,3,583.57,1750.71
26839,2387,1,218.44,218.44
26839,44419,5,293.78,1468.9
26839,24859,3,359.61,1078.83
55262,63096,2,173.89,347.78
55262,96952,1,903.77,903.77
55262,709,4,146.02,584.08
55262,93223,5,525.66,2628.3
55262,92226,1,544.96,544.96
41555,57390,2,432.24,864.48
41555,22300,2,49.28,98.56
41555,24349,4,487.64,1950.56
86945,48091,5,814.21,4071.05
86945,39924,5,759.07,3795.35
93571,24859,5,359.61,1798.05
76703,61229,2,329.8,659.6
76703,8188,3,904.75,2714.25
23862,12484,1,266.22,266.22
23862,17107,5,287.58,1437.9
23862,97926,4,248.48,993.92
23862,85693,2,520.9,1041.8
23862,89029,5,397.16,1985.8
90193,89095,2,738.87,1477.74
90193,31579,4,12.65,50.6
90193,42705,4,581.53,2326.12
90193,87394,5,701.27,3506.35
90193,62274,5,371.99,1859.95
52325,41524,3,288.96,866.88
52325,90763,4,534.03,2136.12
52325,78767,3,722.03,2166.09
42747,4260,4,538.77,2155.08
42747,25982,2,991.26,1982.52
42747,21130,1,306.91,306.91
42747,20368,1,758.95,758.95
44332,70889,4,389.31,1557.24
44332,69952,1,949.26,949.26
86272,30670,3,25.13,75.39
86272,31427,2,971.62,1943.24
86272,95974,5,501.27,2506.35
86272,86487,3,857.42,2572.26
79452,85288,1,375.14,375.14
7629,25764,4,412.82,1651.28
7629,86375,3,632.95,1898.85
7629,27681,1,890.78,890.78
35077,57204,3,132.68,398.04
35077,86375,3,632.95,1898.85
35077,60074,5,417.56,2087.8
98655,98237,3,435.8,1307.4
44989,709,1,146.02,146.02
44989,92403,5,591.57,2957.85
44989,25971,5,549.46,2747.3
44989,47824,5,84.53,422.65
44989,43982,5,376.04,1880.2
51383,38746,5,530.48,2652.4
51383,25002,1,847.93,847.93
51383,94997,3,137.6,412.8
40164,23093,2,359.33,718.66
40164,5292,1,534.6,534.6
40164,96027,2,10.91,21.82
58083,83215,1,34.14,34.14
58083,73442,2,417.12,834.24
58083,75959,5,943.83,4719.15
58083,92016,5,120.57,602.85
58083,82259,3,287.53,862.59
50610,64828,2,29.34,58.68
50610,34973,1,834.31,834.31
50610,43982,4,376.04,1504.16
73788,31082,2,128.67,257.34
47224,63865,2,247.29,494.58
47224,13613,5,77.15,385.75
47224,49402,1,270.37,270.37
47224,44752,5,785.85,3929.25
26537,7526,4,37.8,151.2
24912,42705,1,581.53,581.53
24912,19771,5,832.78,4163.9
24912,77935,5,908.29,4541.45
24912,86375,1,632.95,632.95
7780,39493,2,171.68,343.36
7780,81532,5,771.02,3855.1
7780,19507,4,376.64,1506.56
7780,12015,5,844.78,4223.9
7780,61762,2,239.2,478.4
60729,18249,4,389.53,1558.12
60729,77935,4,908.29,3633.16
60729,97620,3,617.77,1853.31
18761,96767,1,881.11,881.11
18761,33146,2,436.94,873.88
18761,83215,3,34.14,102.42
67805,76470,5,494.03,2470.15
67805,5292,3,534.6,1603.8
37533,98239,1,859.16,859.16
37533,25971,3,549.46,1648.38
37533,39187,2,727.93,1455.86
37533,41254,2,973.41,1946.82
37533,59221,3,610.81,1832.43
97927,30588,2,615.87,1231.74
48571,2976,3,24.6,73.8
48571,18402,1,171.43,171.43
69309,37364,2,198.28,396.56
69309,9951,1,310.82,310.82
4322,88318,1,70.04,70.04
4322,49660,2,699.66,1399.32
4322,35117,1,362.24,362.24
4322,16514,4,557.34,2229.36
4322,75985,4,315.18,1260.72
76012,37364,3,198.28,594.84
76012,16655,5,782.45,3912.25
76012,48924,1,595.65,595.65
27192,8188,2,904.75,1809.5
27192,72153,1,420.11,420.11
27192,56109,4,234.76,939.04
27192,3171,2,609.79,1219.58
27192,94086,4,533.31,2133.24
64052,48924,2,595.65,1191.3
64052,1015,3,711.55,2134.65
64052,12015,2,844.78,1689.56
64052,65028,3,677.62,2032.86
64052,6889,3,822.92,2468.76
18367,88768,5,414.44,2072.2
18367,38746,3,530.48,1591.44
18367,76801,2,18.08,36.16
87972,9123,4,185.82,743.28
87972,16514,2,557.34,1114.68
87972,62274,3,371.99,1115.97
87972,26503,1,113.07,113.07
98814,47541,5,440.64,2203.2
54823,10855,4,543.47,2173.88
54823,38183,2,715.12,1430.24
54823,96136,3,68.32,204.96
54823,88768,4,414.44,1657.76
54823,92075,1,84.56,84.56
36683,71714,4,250.59,1002.36
36683,89597,2,18.34,36.68
36683,31337,3,289.52,868.56
38692,72667,2,799.57,1599.14
43722,92709,4,333.15,1332.6
43722,48214,4,11.35,45.4
43722,44756,2,693.81,1387.62
43722,73086,1,521.84,521.84
45852,9123,5,185.82,929.1
45852,36661,1,329.51,329.51
45852,36761,1,266.59,266.59
45852,92016,3,120.57,361.71
45852,19405,5,642.21,3211.05
82365,32963,2,560.47,1120.94
29648,81532,4,771.02,3084.08
29648,92226,2,544.96,1089.92
29648,55638,5,884.31,4421.55
29648,16635,4,737.93,2951.72
29648,87394,4,701.27,2805.08
74955,25003,4,611.87,2447.48
74955,709,1,146.02,146.02
74955,48005,2,555.96,1111.92
74955,14971,4,200.41,801.64
36396,2387,3,218.44,655.32
36396,67227,1,56.04,56.04
36396,73086,1,521.84,521.84
96741,35659,4,338.18,1352.72
65810,25982,5,991.26,4956.3
65810,35971,5,176.01,880.05
65810,67227,5,56.04,280.2
59224,31427,3,971.62,2914.86
59224,58326,5,303.83,1519.15
59224,10931,1,331.83,331.83
59224,35553,4,547.98,2191.92
59224,25764,5,412.82,2064.1
11240,9123,1,185.82,185.82
11240,52640,5,938.21,4691.05
1020,88194,2,309.2,618.4
1020,28552,4,353.45,1413.8
1020,46067,4,993.13,3972.52
1020,85451,2,541.78,1083.56
57392,78488,2,990.12,1980.24
57392,5282,1,991.59,991.59
8966,52528,4,294.92,1179.68
8966,32963,3,560.47,1681.41
23567,83057,3,932.46,2797.38
23567,58617,1,148.53,148.53
23567,94900,3,258.65,775.95
23567,9808,3,897.18,2691.54
23567,19507,2,376.64,753.28
80160,76738,2,909.51,1819.02
80160,40989,4,160.98,643.92
80160,51696,5,597.43,2987.15
80160,17681,4,77.44,309.76
80160,50092,5,750.52,3752.6
65175,96109,5,699.04,3495.2
65175,3343,5,910.79,4553.95
65175,5282,5,991.59,4957.95
65175,50092,5,750.52,3752.6
41573,53960,1,739.12,739.12
41573,85451,5,541.78,2708.9
41573,24349,3,487.64,1462.92
41573,37884,5,286.83,1434.15
41573,94997,4,137.6,550.4
56207,96952,5,903.77,4518.85
56207,35417,2,930.35,1860.7
56207,18402,5,171.43,857.15
51176,87394,3,701.27,2103.81
51176,38191,1,514.95,514.95
51176,36661,5,329.51,1647.55
93210,36936,5,722.15,3610.75
93210,52304,5,111.97,559.85
93210,33124,3,710.84,2132.52
19331,63822,2,51.13,102.26
19331,47563,4,852.95,3411.8
19331,60473,2,790.74,1581.48
19331,17720,2,347.92,695.84
78947,56470,5,354.15,1770.75
78947,67557,1,176.84,176.84
78947,96952,3,903.77,2711.31
836,58149,1,941.45,941.45
836,92437,3,800.49,2401.47
836,57658,1,930.65,930.65
836,92016,5,120.57,602.85
836,56541,1,332.5,332.5
92024,74276,5,403.16,2015.8
92024,55925,4,769.59,3078.36
92024,63272,3,244.02,732.06
92024,36324,2,543.42,1086.84
87523,80010,4,456.07,1824.28
87523,39855,4,754.31,3017.24
87523,48924,4,595.65,2382.6
87523,41524,1,288.96,288.96
68952,36661,2,329.51,659.02
68952,25982,4,991.26,3965.04
68952,97162,3,180.6,541.8
70783,67257,2,947.26,1894.52
70783,33949,1,427.63,427.63
70783,60473,5,790.74,3953.7
70783,35971,2,176.01,352.02
17723,13613,4,77.15,308.6
17723,92403,3,591.57,1774.71
17723,12015,5,844.78,4223.9
17723,52779,3,463.67,1391.01
17723,29135,3,428.74,1286.22
55062,43982,5,376.04,1880.2
55062,38614,2,241.1,482.2
55062,31579,5,12.65,63.25
55062,88331,1,858.17,858.17
55062,93468,3,860.81,2582.43
90316,14870,5,488.33,2441.65
90316,7569,3,957.55,2872.65
90316,10387,5,577.51,2887.55
90316,31579,4,12.65,50.6
90316,22300,2,49.28,98.56
97597,12484,5,266.22,1331.1
97597,47047,1,185.96,185.96
91089,78264,3,100.57,301.71
91089,12102,3,760.84,2282.52
91089,51681,3,404.05,1212.15
91089,39151,4,653.18,2612.72
54056,83057,5,932.46,4662.3
54056,22300,4,49.28,197.12
54056,29884,4,813.4,3253.6
93435,88564,3,348.6,1045.8
93435,54178,4,994.59,3978.36
93435,64156,1,413.18,413.18
36841,16810,3,893.19,2679.57
36841,84052,3,464.3,1392.9
36841,76801,5,18.08,90.4
36841,74276,3,403.16,1209.48
93802,7616,4,268.62,1074.48
93802,20368,3,758.95,2276.85
93802,98926,4,692.7,2770.8
93802,96130,2,850.61,1701.22
93802,15556,1,148.38,148.38
66035,87305,1,43.43,43.43
66035,81280,2,852.86,1705.72
66035,36936,3,722.15,2166.45
95219,15556,2,148.38,296.76
37831,63096,2,173.89,347.78
6842,82422,4,648.23,2592.92
73491,88222,4,780.87,3123.48
12127,72605,1,708.93,708.93
12127,1703,1,469.2,469.2
12127,15856,4,118.14,472.56
54426,25003,3,611.87,1835.61
99906,98522,3,911.77,2735.31
99906,53827,1,253.77,253.77
37049,7616,2,268.62,537.24
37049,36327,1,57.88,57.88
89771,63822,5,51.13,255.65
89771,70015,3,164.42,493.26
14179,63304,1,736.14,736.14
14179,82259,5,287.53,1437.65
14179,69180,5,417.38,2086.9
14179,22002,3,287.76,863.28
14179,17107,2,287.58,575.16
91803,10646,4,516.45,2065.8
91803,86379,3,761.11,2283.33
91803,58458,1,659.65,659.65
12670,32963,3,560.47,1681.41
12670,75985,4,315.18,1260.72
69886,96952,5,903.77,4518.85
88640,81280,2,852.86,1705.72
88640,56541,4,332.5,1330.0
88640,33146,1,436.94,436.94
88640,923,2,407.11,814.22
88640,14977,3,881.75,2645.25
70589,52640,3,938.21,2814.63
70589,46112,1,739.99,739.99
70589,60976,2,52.35,104.7
70589,22138,5,952.75,4763.75
9384,44752,5,785.85,3929.25
26339,1703,5,469.2,2346.0
26339,313,1,704.63,704.63
91034,6780,5,186.41,932.05
91034,63100,3,324.64,973.92
42239,11011,5,624.91,3124.55
42239,31337,3,289.52,868.56
42239,64828,5,29.34,146.7
42239,94227,4,228.3,913.2
83277,44756,4,693.81,2775.24
83277,53827,1,253.77,253.77
83277,53348,5,417.82,2089.1
83277,10248,1,317.45,317.45
83277,14977,2,881.75,1763.5
65831,48986,5,138.79,693.95
6911,51696,2,597.43,1194.86
95197,86487,4,857.42,3429.68
4138,72312,2,716.61,1433.22
4138,76804,2,399.41,798.82
4138,5375,4,374.97,1499.88
45804,86375,5,632.95,3164.75
45804,20368,3,758.95,2276.85
45804,87784,5,205.53,1027.65
45804,39855,3,754.31,2262.93
45804,12545,4,129.6,518.4
3404,35553,5,547.98,2739.9
3404,78488,3,990.12,2970.36
3404,30539,5,811.95,4059.75
61398,14706,3,357.22,1071.66
61398,18402,4,171.43,685.72
61398,96223,4,172.22,688.88
17,63096,3,173.89,521.67
17,55974,4,111.19,444.76
17,97535,1,106.17,106.17
79431,32334,4,229.31,917.24
79431,89029,1,397.16,397.16
79431,21710,2,78.14,156.28
79431,7450,4,404.86,1619.44
29441,25982,1,991.26,991.26
29441,97194,3,718.62,2155.86
29441,30899,4,414.35,1657.4
40519,38614,5,241.1,1205.5
40519,63619,2,384.48,768.96
40519,81532,4,771.02,3084.08
40519,53348,5,417.82,2089.1
40519,58326,2,303.83,607.66
52360,76434,5,705.9,3529.5
24266,67257,2,947.26,1894.52
24266,17724,1,143.58,143.58
24266,11279,3,112.63,337.89
24266,9123,1,185.82,185.82
35486,13613,5,77.15,385.75
35486,58116,3,286.26,858.78
35486,96109,2,699.04,1398.08
21948,64881,5,231.06,1155.3
21948,2387,1,218.44,218.44
12470,36535,3,18.44,55.32
12470,49402,5,270.37,1351.85
12470,19405,5,642.21,3211.05
97706,24859,2,359.61,719.22
97706,47047,1,185.96,185.96
97706,89031,2,328.11,656.22
80822,55638,5,884.31,4421.55
80822,313,1,704.63,704.63
80822,46067,3,993.13,2979.39
80822,10855,2,543.47,1086.94
5246,40659,1,580.0,580.0
5246,64875,3,405.58,1216.74
5246,76804,1,399.41,399.41
5246,85526,1,680.79,680.79
5246,15346,5,484.34,2421.7
73730,64881,2,231.06,462.12
17827,29620,1,152.02,152.02
17827,35417,3,930.35,2791.05
17827,96714,2,743.96,1487.92
21073,14977,5,881.75,4408.75
21073,18248,1,69.35,69.35
21073,63602,3,38.39,115.17
79454,35404,1,806.95,806.95
79454,19695,4,27.26,109.04
79454,19800,5,235.18,1175.9
19713,19695,3,27.26,81.78
19713,8001,5,448.16,2240.8
19713,47814,5,149.73,748.65
19713,84052,2,464.3,928.6
19713,96136,3,68.32,204.96
85783,21710,4,78.14,312.56
85783,16979,5,61.89,309.45
85783,20368,5,758.95,3794.75
85783,51696,4,597.43,2389.72
65929,65060,4,422.61,1690.44
65929,25003,3,611.87,1835.61
65929,27681,1,890.78,890.78
65929,17678,5,722.47,3612.35
65929,93062,1,14.81,14.81
19681,52304,1,111.97,111.97
84145,87920,4,744.62,2978.48
4526,12102,3,760.84,2282.52
4526,36661,5,329.51,1647.55
4526,80404,2,287.75,575.5
4526,80010,3,456.07,1368.21
4526,8188,2,904.75,1809.5
67142,16635,5,737.93,3689.65
67142,38183,1,715.12,715.12
2510,96136,5,68.32,341.6
23551,98239,3,859.16,2577.48
23551,64881,4,231.06,924.24
23551,69180,4,417.38,1669.52
58428,63918,3,486.52,1459.56
11836,54298,4,610.36,2441.44
11836,11279,4,112.63,450.52
11836,18249,2,389.53,779.06
11836,34247,5,206.69,1033.45
11836,30539,3,811.95,2435.85
53697,28913,4,763.93,3055.72
53697,44677,2,827.19,1654.38
53697,12577,5,121.23,606.15
53697,71399,5,716.72,3583.6
28359,19695,3,27.26,81.78
25006,49928,5,649.83,3249.15
25006,21172,3,81.48,244.44
25006,923,4,407.11,1628.44
8744,37536,4,591.7,2366.8
8744,35553,1,547.98,547.98
20994,27434,2,548.75,1097.5
20994,46067,4,993.13,3972.52
20994,96027,4,10.91,43.64
20994,37536,1,591.7,591.7
29026,69507,5,523.2,2616.0
29026,79860,5,834.1,4170.5
53306,34558,5,813.41,4067.05
67969,10847,2,527.46,1054.92
67969,86375,4,632.95,2531.8
67969,64591,2,779.3,1558.6
67969,97405,1,361.79,361.79
67969,64828,5,29.34,146.7
4380,29135,1,428.74,428.74
4380,87446,5,144.86,724.3
4380,30588,4,615.87,2463.48
55451,97620,4,617.77,2471.08
55451,10387,5,577.51,2887.55
55451,72605,3,708.93,2126.79
55451,5282,3,991.59,2974.77
89290,21172,3,81.48,244.44
89290,49928,1,649.83,649.83
89290,78767,5,722.03,3610.15
89290,4130,1,547.23,547.23
89290,56109,3,234.76,704.28
80606,63096,4,173.89,695.56
106,8001,2,448.16,896.32
106,48091,1,814.21,814.21
106,63100,4,324.64,1298.56
66855,61277,1,580.35,580.35
66855,76434,4,705.9,2823.6
66855,18402,2,171.43,342.86
66855,86487,1,857.42,857.42
12548,58354,3,785.43,2356.29
12548,26949,4,955.8,3823.2
12548,39187,2,727.93,1455.86
31434,43394,1,538.08,538.08
59353,9991,3,705.6,2116.8
59353,60134,2,711.35,1422.7
59353,68346,4,545.23,2180.92
59353,43394,2,538.08,1076.16
96688,70889,1,389.31,389.31
96688,6844,1,336.33,336.33
96688,78387,3,493.31,1479.93
96688,17678,4,722.47,2889.88
96688,64828,3,29.34,88.02
13407,54178,1,994.59,994.59
13407,48924,5,595.65,2978.25
13407,63217,2,988.08,1976.16
13407,47541,4,440.64,1762.56
13407,7616,1,268.62,268.62
29162,31672,2,832.91,1665.82
29162,75569,1,827.48,827.48
29162,28552,1,353.45,353.45
26299,63944,5,648.75,3243.75
26299,98767,5,175.6,878.0
26299,80601,3,626.37,1879.11
26299,47814,2,149.73,299.46
87401,34973,5,834.31,4171.55
87401,16533,1,521.17,521.17
87401,47047,2,185.96,371.92
87401,18402,2,171.43,342.86
87401,89095,3,738.87,2216.61
55173,56541,2,332.5,665.0
55173,95974,5,501.27,2506.35
565,6889,2,822.92,1645.84
565,32891,4,654.47,2617.88
3721,93421,2,81.09,162.18
15594,87718,1,11.01,11.01
61739,62274,3,371.99,1115.97
61739,39924,3,759.07,2277.21
61739,43497,4,635.49,2541.96
61739,43610,4,387.17,1548.68
61739,72312,2,716.61,1433.22
13719,35417,3,930.35,2791.05
13719,31672,1,832.91,832.91
20177,53842,3,425.03,1275.09
96374,78406,2,936.84,1873.68
96374,97620,3,617.77,1853.31
5097,65028,2,677.62,1355.24
97883,76434,1,705.9,705.9
97883,72153,5,420.11,2100.55
97883,66489,1,670.84,670.84
66264,93421,1,81.09,81.09
66264,3343,4,910.79,3643.16
68353,83057,3,932.46,2797.38
68353,13613,3,77.15,231.45
98977,79037,4,608.37,2433.48
98977,6791,4,462.66,1850.64
98977,34558,1,813.41,813.41
98977,78548,1,304.16,304.16
98977,96109,2,699.04,1398.08
33031,19405,2,642.21,1284.42
33031,17681,4,77.44,309.76
33031,87446,4,144.86,579.44
33031,70015,2,164.42,328.84
94702,21914,4,232.47,929.88
94702,2387,2,218.44,436.88
94702,25764,1,412.82,412.82
94702,36329,2,310.29,620.58
94702,11279,2,112.63,225.26
19377,88272,5,367.77,1838.85
19377,9951,3,310.82,932.46
19377,14977,2,881.75,1763.5
82630,38183,3,715.12,2145.36
82630,69180,5,417.38,2086.9
82630,55925,4,769.59,3078.36
59796,87394,4,701.27,2805.08
90422,72224,5,199.44,997.2
90422,95075,2,73.29,146.58
90422,63619,1,384.48,384.48
90422,16979,1,61.89,61.89
90422,17976,4,347.47,1389.88
187,63922,4,105.97,423.88
187,21710,2,78.14,156.28
187,98767,4,175.6,702.4
187,96952,5,903.77,4518.85
187,10646,2,516.45,1032.9
41816,47541,3,440.64,1321.92
41816,35404,3,806.95,2420.85
41816,38574,5,792.98,3964.9
41816,72643,2,802.32,1604.64
78250,19771,4,832.78,3331.12
78250,8015,1,939.58,939.58
78250,27434,2,548.75,1097.5
78250,97177,5,477.48,2387.4
78250,97620,2,617.77,1235.54
95777,31509,1,467.17,467.17
95777,7569,4,957.55,3830.2
95777,96130,5,850.61,4253.05
95777,68346,4,545.23,2180.92
53005,18665,5,607.21,3036.05
53005,1703,1,469.2,469.2
53005,39496,4,741.36,2965.44
53005,85526,2,680.79,1361.58
87875,7450,2,404.86,809.72
87875,71714,1,250.59,250.59
25350,63217,2,988.08,1976.16
11978,41254,1,973.41,973.41
11978,97926,4,248.48,993.92
11978,90274,5,89.2,446.0
31845,38574,3,792.98,2378.94
31845,97535,1,106.17,106.17
31845,1703,3,469.2,1407.6
31845,43394,3,538.08,1614.24
31845,12015,1,844.78,844.78
3935,75569,4,827.48,3309.92
3935,88331,5,858.17,4290.85
3935,76470,4,494.03,1976.12
3935,8186,5,536.32,2681.6
3935,15556,4,148.38,593.52
60891,13613,4,77.15,308.6
60891,50909,5,850.29,4251.45
60891,28913,1,763.93,763.93
93209,61762,2,239.2,478.4
93209,35417,3,930.35,2791.05
93209,86092,5,303.14,1515.7
93209,57270,2,73.99,147.98
18331,67257,2,947.26,1894.52
29014,10931,3,331.83,995.49
29014,90156,1,799.48,799.48
29014,11279,3,112.63,337.89
86133,41843,4,21.36,85.44
86133,49402,1,270.37,270.37
86133,49663,1,160.33,160.33
86133,32368,5,696.3,3481.5
65966,12484,2,266.22,532.44
65966,17724,1,143.58,143.58
21705,26949,1,955.8,955.8
21705,86218,5,189.9,949.5
21705,87305,3,43.43,130.29
21705,92075,5,84.56,422.8
21705,39250,3,299.64,898.92
39183,30899,3,414.35,1243.05
39183,41843,2,21.36,42.72
39183,64875,5,405.58,2027.9
56686,92016,1,120.57,120.57
56686,30670,3,25.13,75.39
26227,63865,3,247.29,741.87
26227,70015,5,164.42,822.1
26227,39151,4,653.18,2612.72
26227,77935,5,908.29,4541.45
26227,76738,4,909.51,3638.04
93030,74980,4,768.86,3075.44
70170,58980,3,936.24,2808.72
70170,24055,3,81.15,243.45
70170,32368,1,696.3,696.3
70170,83215,5,34.14,170.7
70170,27026,2,903.98,1807.96
81027,5279,4,992.85,3971.4
81027,73442,5,417.12,2085.6
79416,2387,2,218.44,436.88
79416,49402,3,270.37,811.11
79416,93062,4,14.81,59.24
79416,55031,3,943.11,2829.33
82759,94086,1,533.31,533.31
52641,94155,2,697.17,1394.34
52641,17976,5,347.47,1737.35
52641,85288,2,375.14,750.28
52641,76434,2,705.9,1411.8
52641,52640,5,938.21,4691.05
18819,6844,4,336.33,1345.32
18819,22002,2,287.76,575.52
18819,88222,4,780.87,3123.48
18819,19695,4,27.26,109.04
18819,17175,5,127.79,638.95
75361,50909,3,850.29,2550.87
75361,65060,5,422.61,2113.05
75361,43982,1,376.04,376.04
75361,34247,3,206.69,620.07
75361,82422,1,648.23,648.23
68684,49660,5,699.66,3498.3
68684,16648,5,513.65,2568.25
68684,63822,1,51.13,51.13
68684,7526,1,37.8,37.8
77046,91654,5,995.29,4976.45
77046,29135,2,428.74,857.48
77046,58326,2,303.83,607.66
17874,16655,1,782.45,782.45
49709,84559,4,986.23,3944.92
49709,87446,3,144.86,434.58
49709,69846,5,994.17,4970.85
49709,16979,2,61.89,123.78
17941,57658,2,930.65,1861.3
17941,26949,1,955.8,955.8
12526,16635,3,737.93,2213.79
12526,55031,3,943.11,2829.33
12526,67257,1,947.26,947.26
12526,97405,5,361.79,1808.95
12526,38857,5,134.47,672.35
49268,56109,2,234.76,469.52
49268,71399,4,716.72,2866.88
19160,87394,2,701.27,1402.54
19160,36324,1,543.42,543.42
42132,72312,3,716.61,2149.83
42132,28552,3,353.45,1060.35
42132,78387,3,493.31,1479.93
42132,30670,4,25.13,100.52
42132,79647,1,280.81,280.81
80524,41254,5,973.41,4867.05
80524,7450,5,404.86,2024.3
80524,93368,1,907.46,907.46
80524,51696,4,597.43,2389.72
92801,8622,1,211.17,211.17
92801,86092,2,303.14,606.28
92801,85288,1,375.14,375.14
58013,88272,1,367.77,367.77
58013,50909,2,850.29,1700.58
45880,3171,1,609.79,609.79
45880,57658,3,930.65,2791.95
19899,24859,2,359.61,719.22
19899,50611,1,95.8,95.8
80716,20174,4,364.35,1457.4
80716,77329,4,412.52,1650.08
80716,84559,5,986.23,4931.15
80716,72605,2,708.93,1417.86
45135,31337,4,289.52,1158.08
45135,17681,1,77.44,77.44
45135,49848,1,201.27,201.27
45135,92709,3,333.15,999.45
5334,6889,1,822.92,822.92
5334,50611,4,95.8,383.2
39217,98926,2,692.7,1385.4
39217,65060,4,422.61,1690.44
39217,75959,3,943.83,2831.49
74694,44752,5,785.85,3929.25
74694,33146,1,436.94,436.94
10378,97258,3,815.87,2447.61
10378,97194,2,718.62,1437.24
10378,47563,2,852.95,1705.9
10378,15756,5,74.45,372.25
29032,22840,1,558.61,558.61
29032,17681,5,77.44,387.2
29032,89029,2,397.16,794.32
29032,61229,4,329.8,1319.2
60387,79374,4,650.64,2602.56
60387,39496,1,741.36,741.36
60387,57390,3,432.24,1296.72
60387,58354,4,785.43,3141.72
60387,97177,2,477.48,954.96
